ID,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
45.nii.gz,254.0,315.0,140384905.0,1.9825854023837082,30.0,3.441543820779203,366.0,280.43735891647856,18.829834801705996,277.0,208.0,158.0,13.009777489889883,281.4675594456953,0.6181371257345198,2132095594.070837,0.303513011531269,578.8747442662128,16.101533822767426,22.796542308028084,1.806063631454882,2.8174624200918617,1.4937134886416739,0.31304637475074654,0.8877070264054824,1.6489195946165682,0.6765713863866698,0.6423075329214455,0.6158151877618453,0.972239603998153,0.8969335972474097,-0.06244848127176423,0.41906064580453184,0.49107468377506575,3.970023184601407,0.08776772140617638,3.978527856117423,0.336996729784301,0.15492475308189313,7.940046369202813,2.7503135384257833,1.0777939771833835,5.481020250294734,158.13092550790068,0.08923867127985366,10.513652298865216,537.8250564334086,0.9939095231058502,14.925507900677202,50.67720090293454,762.8397291196388,4.038389366845308,0.0908039617276557,0.09471430017452694,1.4894348081745965,0.01316429419236587,416.0481834579142,0.29446425045260083,1.0634078438579349,14.937708239316906,2.1919770625312607,32.37252480345854,0.19227579947077983,0.09322886595437732,2.9169953606128414,986.2202197916407,0.6812579023599704,0.7947126237193957,0.4872081128799846,0.8441648210918756,12.592603916876937,0.08040883471068086,26.706293706293707,0.18675729864541055,2.7209154481881757,15.944055944055943,3710.6293706293704,52420.36363636364,296.0613705738706,0.15359006073291787,54.31468531468531,0.37982297422856864,0.6369087023862979,10.571013696089894,0.11270261318119695,4.464268432613534,0.0806997742663657,3557.0774120983915,9.96964414590746,0.003605557115487944,12.105659114755483,0.028461250793405567,0.06655137294596787,0.5357334526278397,0.38919038858752103,31.06147290151952,79.81048302413157,65.3189251180589,82.97589763306397,73.79024325749306,84.04351088029658,25752.935680747032,42.757145626413596,0.31812361231716924,13256.820666698351,0.5147692997427546,26912.24809885025
46.nii.gz,212.0,361.0,3218689.0,2.900849998079852,81.0,2.329427262970824,397.0,274.4634146341463,48.12611540749553,253.0,196.0,201.0,36.997245179063356,280.18674086419145,0.699394071607054,45132375.76875439,0.15526472337894112,3174.443783462225,20.98025815917062,180.82421582627333,6.267364655689535,7.144610786386311,10.992511158161026,-0.26440593320960665,2.6121047387625635,2.26755749776237,3.4907329479085885,0.40697173058721003,0.3209400549849078,0.8973631094232938,0.7979899209779889,-0.4728652512232536,0.945914729697604,0.2810283519422375,4.67287453925385,0.07418151897273119,4.032264142790904,0.8378082163917513,0.13674326704830686,9.3457490785077,2.6890209487001613,4.534280486136835,4.326706577630506,9.292682926829269,0.22665080309339677,2.1856038072575847,6.365853658536586,5.2254610350981565,25.365853658536587,10.609756097560975,219.9512195121951,1.0425503982080637,0.11508991943660934,0.28064321663624797,6.581005751894254,0.04996705564094803,5.725753916495707,0.15049808358908312,5.256096289721701,25.52223100473408,1.27938619988436,31.822254437922673,0.1431483415101065,0.11709935526872853,3.179875455251976,33.27261899204182,0.8652724928370733,0.926829268292683,0.08936250887058438,0.9396461842607337,24.032659754523348,0.11164185695636442,2.2,0.14666666666666667,5.848888888888888,25.8,14.066666666666666,274.53333333333336,1.3910544217687075,0.16084505962878978,4.2,0.28,0.5263657790021427,11.443921640648913,0.11673978624516869,3.6402239289418477,0.36585365853658536,6.595555555555556,0.5803121833363769,0.08139588379810898,64.75127863449114,0.29222985283765013,2.6504661565073513,0.818174761160937,0.3995641008525286,5.452677505787552,13.646565079679242,14.265892001240864,14.93086446437607,13.856159787708137,16.768298388359746,499.53284916991834,11.165275124733746,0.7225407818959527,421.370824036656,0.8435297593278492,574.9009632552043
47.nii.gz,289.3,510.7,9886634.0,3.498024962393752,117.0,2.7136042956435165,611.0,383.46875,71.025390625,367.0,261.0,350.0,51.0968,393.03772878694485,0.7217335663424145,150153285.6966226,0.10693359375,7430.3740234375,30.66268492930049,1210.6060802658699,34.71333682465,18.343583708804577,21.582522498499806,-0.15032265448711202,3.536277310851674,2.7432676948129044,7.954667713882258,0.3590396350113804,0.27526839150192195,0.9246926130464936,0.8286921763535815,-0.49760163540934305,0.9752125129651847,0.2705524894358976,5.506332286924335,0.04838633864800847,4.840508333523662,0.8691044426315775,0.08221474122449877,11.01266457384867,3.1733507436238195,9.981526551826096,4.621268266288624,18.25,0.28515625,1.2724609375,6.84375,11.933349609375,46.265625,5.65625,169.734375,0.5352586832335013,0.10362947516253194,0.5001649305555556,29.333841145833333,0.06259963608019524,6.424324096621299,0.1047258367000787,12.143939046469978,47.03499430093021,1.1420809546586819,51.20901477357985,0.11674650758677906,0.10432845393657023,3.677698865365511,56.58040417280101,0.9202606621056942,0.9579326923076923,0.04711121975662883,0.9674796350248583,46.079538107023616,0.10141882431026937,3.0,0.08108108108108109,14.844411979547115,56.91891891891892,5.135135135135135,176.94594594594594,0.508644515731179,0.11574071084685472,19.16216216216216,0.5178962746530315,0.7465650854936569,46.4949024024024,0.09885940741114055,4.337435460048121,0.578125,2.143170197224251,0.26827029140731057,0.06746758061194319,229.31904939770203,0.27593690156517,6.79248498699052,0.8247520787650783,0.4295604253395773,6.606253333208724,15.379101387159514,16.224983120103015,18.062394006543755,13.583077707206124,18.30983553305785,877.7111235111952,12.683945838598708,0.7524825135258778,589.1448884042626,0.6712286908788938,972.0002059936523
48.nii.gz,294.0,486.0,1735859525.0,3.5373176356072737,108.0,2.9886896983166555,633.0,381.5414383859466,59.96932059284926,372.0,14.0,619.0,44.164099572569675,388.53240952984305,0.305545499451469,26363370260.687954,0.09789028641737099,5383.564049448569,259.5567329875655,1649.986159927124,21.54380330610368,23.838582878607323,10.477145613349304,0.3893236344153602,2.403164999531521,2.810603771190855,4.419698119417723,0.4318896644347129,0.3557402335681423,0.9854440912205557,0.9202702020769983,-0.06777495898767244,0.5354872891538022,0.34105257214873147,16.006697573245194,0.012020285974133578,6.842117936679596,0.43893957205713485,0.026060691329059193,32.01339514649039,4.29815791315893,8.578932122989157,6.6561160993574315,1449.165405687451,0.126025341828633,6.508607678396941,1125.640403513349,8.68956144592586,257.6781459257327,26.032263675102183,6105.199321680146,0.12442899254912199,0.0046739406773998494,0.16741018554059792,44.64074606934962,0.0009014687235889379,959.9893120219052,0.09608662389867163,8.930857960606042,259.859147275387,1.5588704289789348,394.2195531492738,0.00730392640935718,0.00467667247778457,4.18776343047298,7832.351497872161,0.7787926116499333,0.8685169947888446,0.2126509218417609,0.9020259502187167,235.6212311106724,0.004224735854029473,147.09309623430963,0.07693153568740044,14.041546672852366,271.2144351464435,1441.5475941422594,304191.1459205021,7.1433749906389465,0.005522328213623097,612.3974895397489,0.3202915740270654,0.5863362554398833,156.03742579180062,0.0035626821029745084,6.302337005137382,0.16627532828941646,1405.377938663101,3.274048450487539,0.0005910887631426791,550.1010911279311,0.04597211842862134,0.1844584958735942,0.6343294712719771,0.37566615308445855,45.041988349020066,119.89897939752261,106.67943814729443,127.91404087879877,131.94885372749548,134.76020488951886,172857.18848463893,76.0554562072802,0.3988531846397963,37623.802884527846,0.2176583063415457,174641.08717417717
49.nii.gz,481.6,680.0,230421587.0,3.6546388855502627,109.0,2.9151005193836013,839.0,578.3382570162481,61.3689074878526,576.0,385.0,454.0,43.132841328413285,583.401105017211,0.17817256426752412,1102142648.0015783,0.09227650879608316,5881.709806710901,79.44183671780449,2210.4425316311676,6.021566467284681,26.383976010384174,12.668705349633775,0.359551515693741,2.7499044901533294,2.838086949111889,4.481017110565715,0.39389834870374685,0.3083386594412266,0.9683155580025009,0.8822952506086044,-0.20585311988891208,0.8766399838797023,0.29708517263175166,8.713977148576266,0.014071965257037602,6.507025127504649,0.5997470758553862,0.035919516916189,17.427954297152528,4.2410025959240505,9.763170340004486,5.797874365990206,151.91875923190545,0.22439993978124884,1.981114003259667,62.4711964549483,9.542830586761912,84.49187592319055,9.073855243722305,785.8862629246677,0.24032795253721215,0.029709773375244806,0.32765744480953385,28.437376415977518,0.009047048686584586,58.184217727781814,0.09183473985259204,9.61708742416394,84.43058314347867,1.2612370580770664,106.36373131419076,0.03789347978879347,0.029785978123592658,3.959295981350713,569.906644149584,0.8909131410248123,0.9360299965912966,0.09746931250459995,0.9525094723533526,80.32433507591396,0.028544103337402957,24.865248226950353,0.08817463910266084,10.621912881645793,86.2872340425532,11.49290780141844,964.4078014184397,0.3093855985000517,0.02808736326930553,88.44680851063829,0.3136411649313415,0.5719835876132402,50.9071261943773,0.014659869382545205,5.643035498978294,0.41654357459379615,5.729503043106483,0.5330978694531071,0.01273986948459515,182.79255457762545,0.08931475367443514,1.4208829362691369,0.7706348886520809,0.24457189529843168,12.629574164505138,51.639515444300216,47.5630284768008,49.339999515116,55.34273953403813,55.34273953403813,2916.5300368275057,39.7952122344657,0.3507712212887658,2814.304846903564,0.9649497215413085,3238.1973512623563
5.nii.gz,255.0,370.0,24629740.0,2.775232500859486,60.0,2.8281435788570084,438.0,305.34362934362935,35.128963491897856,298.0,216.0,222.0,25.595763616945536,308.37561712223817,0.5729003830755361,374064017.7009344,0.16819963924211026,1860.7892547815327,21.56691023095525,177.96545228167068,13.529593562538697,8.224243906361885,3.1800488597698977,0.41791853006630536,1.4269718968934777,1.9687674190957059,1.0796484160751914,0.5122902572066109,0.4543966553922513,0.9705521329256358,0.8825274035179158,-0.21901020140070576,0.829545526652348,0.4681466844521973,4.492437294549989,0.04688893701485815,4.803328935646115,0.6172594804422649,0.09809866954780708,8.984874589099977,3.1780169988943805,2.8510731915329455,5.084226156885455,48.22007722007722,0.18617790432462247,2.6832933319419805,43.56370656370656,3.0698111238651777,25.44015444015444,12.343629343629344,257.96525096525096,0.9249932202610773,0.07203489385887345,0.2678871126957862,6.9811064325987795,0.023878592097827497,39.59141172084985,0.16623917071461622,3.11321593896371,25.725133488063882,1.3496714028575678,33.363161110129674,0.09766318231237016,0.07210874760536766,3.1557716975283348,208.14686925370796,0.8622481779655936,0.9189189189189189,0.12943096122540726,0.9382597670492527,24.29440623465775,0.06778617287519279,12.590361445783133,0.15169110175642328,3.8083901872550445,26.686746987951807,28.662650602409638,646.4216867469879,1.9657673987711994,0.08487134478958919,25.40963855421687,0.30614022354478154,0.5663793752805288,14.438861842545984,0.057967551206726656,4.745926516804245,0.3204633204633205,18.925243141239662,0.9461827970354254,0.026234565998489216,38.58034089691956,0.0650793117896497,0.9643000922551793,0.44593173964065286,0.20637294977216952,13.753644914746733,66.64461078804372,43.188524049139964,58.3459391007047,31.212978070027216,61.82838029208869,3503.8813273608685,29.718947226386558,0.4056498983445275,2750.2088722512444,0.7849035441855869,3933.5608327388763
50.nii.gz,276.0,390.0,1108766323.0,2.9864027820233163,56.0,9.041168994284435,742.0,329.6530879098773,37.86554352804099,323.0,29.0,713.0,23.887347040305443,333.9512964742277,1.032738306015204,16839381393.099236,0.1628030992551002,2852.310048300258,163.96784203308232,1319.81879444174,49.632136338941145,10.998168459014524,6.11149357550161,0.27231530006940774,1.7139636135945402,2.448826414332517,3.082251923815853,0.5154229355031259,0.45757388997453596,0.9930679306644626,0.9470550970397444,-0.053785739436552724,0.4454140246210067,0.40811548592920815,12.757198131599763,0.034176326700232934,5.664097039741564,0.489335520715171,0.08379830203144782,25.514396263199536,3.581994816620688,4.2774155086290335,6.444247859904241,862.4976865821766,0.08675293568519178,14.578700215018987,1618.5884127942063,4.656667654492212,166.14242607121304,49.493462080064376,7645.020116676725,0.33381463990268184,0.007102764673229812,0.13664764324755632,25.195307805683353,0.0010769784679594697,1209.0565415255107,0.14977963944745246,5.256061421153211,168.35456503239362,1.9480433766182952,315.87426364641385,0.013627535498149474,0.007175465892888876,3.8986426156603224,5728.17740994995,0.7043386896566649,0.8111972517524719,0.3964445122239673,0.8628439122129324,146.6130162284914,0.006243283084294019,121.35060975609755,0.09249284280190363,12.998976962187687,191.6653963414634,8198.859756097561,1231538.8734756098,55.38057337619761,0.00856518100566044,478.7957317073171,0.36493577111838194,0.6263636131599947,119.50874643894886,0.005153825464119089,5.84417810506332,0.131965399316033,8141.437553446609,2.8834144024531065,0.0006562540521319708,437.4776027102913,0.017131727789486743,0.2913147464444201,0.4727842409679191,0.42809110959513,46.32066045971764,108.20280875144944,76.06121105083723,131.7632748812571,111.16204388189342,134.9770743772205,149323.43670845032,51.15658280615094,0.4519282831879572,30118.4941109633,0.20169971154473754,150994.06100034714
51.nii.gz,313.0,502.0,327711276.0,3.455437930433961,85.0,4.151327066502541,708.0,396.50943396226415,56.19042176462874,387.0,242.0,466.0,36.90646826904225,403.3814840178721,1.0342356694839168,4977115355.846056,0.11080431024536291,5496.890427385659,60.83626679061498,2453.4261079161406,127.37075194885477,24.055045810705696,10.78572522459005,0.3772797316744484,2.3900271938063034,2.8293106316063614,4.901633705118006,0.43573565825233473,0.36101814081967515,0.9758661417721373,0.9012399980164306,-0.08183534222729529,0.6318221511078842,0.3495718111787985,7.583238818077789,0.016437284360763436,6.597354800210703,0.5059051894121684,0.042501958871182036,15.166477636155586,4.131190964375957,8.710192758823935,6.339871818361676,285.37636544190667,0.14169630856102614,6.483291241350271,223.15988083416087,8.920870687708383,63.65441906653426,20.941410129096326,1164.227408142999,0.5173278761256271,0.029681633666597308,0.2558756999919897,18.24267476104454,0.009357939062562153,192.8611718958305,0.1072789075187221,9.380699615813391,64.42667924172456,1.4294528348302011,88.88949732425915,0.041236334262647195,0.030186429646107123,4.004361475992606,1472.0297102634065,0.8145803883606042,0.8922160262775951,0.15851236553652415,0.9196755307540496,59.75784909677869,0.028132973287421818,51.50615114235501,0.09052047652434975,14.50858503649297,72.41827768014059,194.57293497363796,9974.281195079086,4.363579607187017,0.036661152656098026,218.97891036906853,0.38484870012138583,0.644615610591518,47.981545083179626,0.025362486061159498,5.643726420502471,0.28252234359483613,182.04456991422683,2.1006832249679364,0.003064580746212189,332.35916464823015,0.08334477432580452,0.579479543011005,0.45355785700257434,0.17208453457785322,22.84389476640634,132.74809861586647,69.1465880845193,108.84047972031917,108.37435120913067,110.5836788398234,29442.236454874277,60.208943129378795,0.40208031365158414,11467.933836062412,0.3895062066239146,30587.627160787582
52.nii.gz,273.0,496.0,599255072.0,3.674846411872452,122.5,2.8807030714082704,670.0,368.18897637795277,70.76118115872595,349.0,161.0,509.0,51.730340498457366,378.13513193100323,0.7438766186440171,9101185120.138115,0.09143253364559992,7423.055674232561,101.39083416608418,3300.8549378147663,107.35462527912836,34.50339414385389,16.159947495054038,0.3685473050392854,3.0098185677830473,3.0699091890682104,6.4662578133627395,0.38782039124788165,0.3063375186976595,0.9674458470705687,0.8844080636359704,-0.06848168405682996,0.5446840038991169,0.30462249221661647,9.837735401179028,0.009166891433740994,7.245393378237283,0.38554666951921984,0.023250567939472312,19.675470802358056,4.504381538773545,12.665835409726977,6.338479723087088,725.1627296587926,0.17302856827935878,3.4611222500681915,383.1937485087091,11.976700934118123,97.456454306848,13.869482223812932,1219.2674779288952,0.24693407281746127,0.017807762902580175,0.27276730479458755,27.7540545501755,0.005136613156436468,346.5108708518284,0.09039584398839419,12.09052882629489,98.0534075420492,1.340978260703429,128.61601546936757,0.02391849055788616,0.017826820641545744,4.118971459363606,3287.185144241371,0.8517347807357484,0.9143769616210562,0.12723597306196077,0.9363397273937141,92.11729059141315,0.016720342748703685,108.90997749437359,0.0817029088479922,13.64383706579308,103.95798949737434,62.183795948987246,4640.5986496624155,1.1305570543709038,0.01861534699957812,452.4973743435859,0.3394578952314973,0.6025034352759963,62.23079240003041,0.011667104206137273,6.007430924939863,0.3180625149129086,52.298833523084454,3.9548150109288676,0.001457710940898631,374.9419405637956,0.11230450166164184,0.2632230239773833,0.7990969224457793,0.3915503852783383,38.54389083347189,98.43915951218514,85.30569114761988,121.5,124.9419865377528,124.9419865377528,62245.32714316249,78.66242941433632,0.30488748425315815,24912.407370417124,0.40022935879378213,63650.803507089615
53.nii.gz,140.7,186.9,1535927.0,1.6780472548682974,32.5,2.0558252590355695,201.0,161.67241379310346,15.995243757431632,156.5,132.0,69.0,12.217391304347826,162.73137374212754,0.47337001654004746,8058601.954548275,0.32461355529131986,343.5306183115339,4.07703616641492,3.5984338447369115,-0.058500139979330804,1.1821448277410627,1.7292840008580808,-0.20017153804401222,1.065503901221798,1.4184581866519534,0.5278840070072656,0.5773124551354196,0.5336260593527291,0.9101349098792253,0.8089605818357379,-0.214600739989595,0.6048866455819761,0.4900381943819313,2.0460992181454025,0.1633195741364249,2.799097193323031,0.49563088895158786,0.2281120882032379,4.092198436290805,1.883977166796589,0.7278572071497856,4.066047212508649,7.931034482758621,0.1367419738406659,5.42449464922711,18.82758620689655,0.7229488703923901,4.586206896551724,23.413793103448278,152.06896551724137,6.681633141762451,0.477610153256705,0.1623575978922859,0.6883228018218781,0.09253108539516985,16.77675920782324,0.3318635421362825,0.713976832734487,4.3732891378626855,1.6536145081566265,8.113555898331509,0.7285263544521854,0.5006106824205065,2.0869184969566703,42.3096335830501,0.8018426957363881,0.8753315649867374,0.2158283010134211,0.8997184029736057,3.7853006664984696,0.46537290915839563,4.333333333333333,0.3611111111111111,0.8055555555555556,4.166666666666667,48.833333333333336,277.5,18.660300925925927,0.5353009259259259,2.5,0.20833333333333334,0.39851761295454285,2.055668311509771,0.21892532790948174,3.2516291673878195,0.20689655172413793,25.47222222222222,2.400286615634717,0.07646766123758643,4.812279145405864,0.08438042292648877,0.44485648995425153,0.46563591135094434,0.2779580449532368,4.234164816819219,15.233107635116545,14.07333871851872,14.44134107084378,10.243763584875067,16.5509733000312,265.17873166246017,7.0930819563845215,0.6543585090899252,305.0428357867748,1.1503291907099726,304.3106302342494
54.nii.gz,317.0,505.9999999999999,93818593.0,3.3625719217945624,109.5,2.6231325869796556,629.0,393.1396933560477,60.644062582530644,373.0,252.0,377.0,45.02148836328722,399.7839983230468,0.7313546625369411,1424869478.5617785,0.11702445664003436,5268.426823074623,50.5918976252963,1222.129667589064,30.973233454001736,22.82444182907976,14.83831593429921,0.21682232593357817,2.9721495095131614,3.0365494122627386,5.775343449384635,0.38723397862932024,0.3040103631227773,0.9500832993543307,0.8564660363817125,-0.09073927678373514,0.6779762763210042,0.28908758341390817,6.970479136815604,0.012815217661164046,6.656914201775603,0.37967582494119073,0.04319519834045771,13.940958273631209,4.168355200280657,9.415689440844744,5.659343270032201,116.22998296422487,0.1980067852882877,2.4892140616248124,68.69335604770016,8.525851135766711,47.52981260647359,10.768313458262352,484.71550255536624,0.5066210018426169,0.052765851612934137,0.31140304968917976,15.933410867785817,0.021108637434693944,62.60665024295434,0.11492157466157994,8.56128215617801,47.7668737449914,1.257156617957597,59.17148692139623,0.06525573946135217,0.05326257975561402,3.7457975829625068,473.50152550589996,0.8670169033409163,0.9277945223430742,0.08909238741266694,0.9448478792582431,45.29310491896517,0.0507069873152798,21.773333333333333,0.09677037037037037,9.555555555555555,51.373333333333335,17.666666666666668,706.4355555555555,0.8593487683469878,0.06378566646115232,74.55555555555556,0.331358024691358,0.5938605068767248,31.03862567039992,0.04537622634736323,5.400236877024106,0.3833049403747871,10.860365432098767,1.5893684199955713,0.007828085945054332,228.77131105978305,0.14429219451711076,0.9357204673659065,0.30866487322647285,0.22457495415513729,25.132127879014213,111.90975402204842,36.34985359351434,100.32353282400425,78.23042886243178,101.30275589563699,8174.669565081596,34.54261003802133,0.3651879599498508,5373.795619677318,0.6573716010041171,8915.059980869293
55.nii.gz,283.0,386.8,46532808.0,2.787147301368516,70.0,3.5499723908995033,503.0,336.82382133995037,37.01591660560683,335.0,240.0,263.0,27.906870876895184,339.80292054939105,0.5631665307083531,706717071.4242868,0.16615458502915476,2015.7381918489739,26.60141092017737,213.99201327863935,9.640970148815077,6.761120412784302,6.351889710392768,0.03554831035556872,1.991853877976036,2.3801806763895055,2.0232862102929365,0.45408178588146747,0.3779394677621035,0.9603909339085092,0.8676309484903402,-0.13901529423744832,0.7231398610582845,0.3586383185669385,5.146173217398437,0.03798496978985733,5.174029233643712,0.5192092073156437,0.0782835539031384,10.292346434796874,3.218761468183805,3.278252530794267,5.364048729832326,60.83622828784119,0.15095838284824117,4.297532772198585,66.96029776674938,3.302723371241741,28.327543424317618,19.883374689826304,590.7196029776675,1.0247330709678846,0.06706257247487522,0.1703069681350473,5.022969699184352,0.012702414928993232,58.31023835207187,0.16301152539922967,3.416370832176047,28.195694989051333,1.54672152687266,44.32498038395839,0.09870908527654179,0.06859848567631421,3.303021844910463,296.38180563377676,0.8126663968453207,0.8866195838900554,0.20839668317692844,0.913769486015233,25.705812863464175,0.0635364985632347,12.25,0.153125,5.1693750000000005,28.45,126.0125,4238.0,4.819272050410308,0.08779187461543388,16.55,0.206875,0.44694306107178716,14.139799446829723,0.03490714082277642,5.100795788990962,0.19851116625310175,100.63609375000001,1.526384304752779,0.011767812041453227,77.75127967227078,0.08462636239294268,0.6383280961436634,0.6812527676367397,0.3495692056697634,11.885635206388072,34.000807318297895,29.172976501134002,34.5,38.242646351945886,38.50649329332921,5869.33635212481,23.163144087473952,0.6423553297918788,2449.6354483812975,0.4173615723171979,6120.562932372093
56.nii.gz,235.0,445.0,156482362.0,3.515035753870581,124.0,2.387263976571732,552.0,325.2005730659026,67.00007799607556,309.0,167.0,385.0,51.19669961734693,334.80349837104444,0.6042226993286813,2194192205.9740233,0.10066009310268388,6337.96979909853,73.05137584369307,1870.4263269580956,51.015116734990656,27.9028568245664,14.399816867379023,0.33070213152641004,2.9279070323192022,2.9513707680679713,5.016576419232144,0.38658580591453945,0.3027248002385623,0.9564283693845164,0.8646964220095743,-0.08545248256667423,0.6008559730943593,0.29448239741630433,8.344231276782898,0.010578765145834591,6.920181238371068,0.4048864046233241,0.02810440473172528,16.68846255356579,4.337225581630254,10.575668422986356,6.15550394132015,236.7535816618911,0.16959425620479307,3.3835888046896163,140.5214899713467,10.124617203471237,66.7836676217765,15.285100286532952,1018.9226361031518,0.4398599654472147,0.03070487560010173,0.22102460511530483,14.041759868533658,0.008506740385649985,126.48189174665899,0.09997709775486002,10.165609264141475,66.72387972125014,1.3861548830546853,92.09181308858457,0.04207028694432608,0.03096355497386642,3.977744133433401,1070.1917587027815,0.8385583463940629,0.905774741018294,0.14341293612532133,0.9295338837663396,61.86077162528447,0.02898866000825429,33.857142857142854,0.09483793517406963,11.030027697353452,63.826330532212886,53.73109243697479,4036.565826330532,1.40630069594049,0.03780458491457167,95.95238095238095,0.2687741763372015,0.529178171392628,32.59362576818667,0.023429131540392122,5.887653918287197,0.25573065902578795,38.44014468532511,2.955027079525306,0.0037208602324353343,245.06999941663216,0.14747994705046738,0.44620191520888464,0.3741011409009535,0.2621320734759178,24.878764209534893,94.90927180195105,46.647139465235455,71.02790077795503,84.07872171550005,86.62465633528043,18960.05098119541,35.50566686318859,0.4626023247967267,7433.088677688632,0.392039487924414,19574.68100807257
